id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
001519c8,1361,914225,914377,152,Input,q,q,q,872,145
001519c8,1362,914308,914412,104,Input,q,q,q,873,145
001519c8,1363,914371,914520,149,Input,q,q,q,874,145
001519c8,1364,914498,914646,148,Input,q,q,q,875,145
001519c8,1365,914592,914701,109,Input,Space,Space, ,876,145
001519c8,1366,915515,915648,133,Input,q,q,q,877,146
001519c8,1367,915662,915782,120,Input,q,q,q,878,146
001519c8,1368,916503,916630,127,Input,q,q,q,879,146
001519c8,1369,916627,916733,106,Input,q,q,q,880,146
001519c8,1370,916769,916900,131,Input,q,q,q,881,146
001519c8,1371,917113,917201,88,Input,q,q,q,882,146
001519c8,1372,917295,917383,88,Input,q,q,q,883,146
001519c8,1373,917366,917493,127,Input,q,q,q,884,146
001519c8,1374,917435,917558,123,Input,q,q,q,885,146
001519c8,1375,917553,917645,92,Input,q,q,q,886,146
001519c8,1376,917675,917798,123,Input,Space,Space, ,887,146
001519c8,1377,918251,918405,154,Input,q,q,q,888,147
001519c8,1378,918353,918509,156,Input,q,q,q,889,147
001519c8,1379,918746,918876,130,Input,q,q,q,890,147
001519c8,1380,918813,918937,124,Input,q,q,q,891,147
001519c8,1381,918978,919102,124,Input,q,q,q,892,147
001519c8,1382,919565,919626,61,Remove/Cut,Backspace,Backspace,q,891,147
001519c8,1383,919794,919917,123,Input,Space,Space, ,892,147
001519c8,1384,920030,920148,118,Input,q,q,q,893,148
001519c8,1385,920109,920222,113,Input,q,q,q,894,148
001519c8,1386,920218,920368,150,Input,q,q,q,895,148
001519c8,1387,920363,920523,160,Input,q,q,q,896,148
001519c8,1388,920480,920631,151,Input,q,q,q,897,148
001519c8,1389,921387,921498,111,Input,Space,Space, ,898,148
001519c8,1390,925698,925830,132,Input,q,q,q,899,149
001519c8,1391,925787,925902,115,Input,q,q,q,900,149
001519c8,1392,925899,926041,142,Input,q,q,q,901,149
001519c8,1393,926063,926175,112,Input,q,q,q,902,149
001519c8,1394,926220,926334,114,Input,q,q,q,903,149
001519c8,1395,926407,926510,103,Input,.,.,.,904,149
001519c8,1396,926551,926615,64,Input,Space,Space, ,905,149
001519c8,1397,926677,926787,110,Input,Space,Space, ,906,149
001519c8,1398,928538,928538,0,Nonproduction,Shift,Shift,NoChange,906,149
001519c8,1399,928622,928734,112,Input,q,q,q,907,150
001519c8,1400,928749,928856,107,Input,q,q,q,908,150
001519c8,1401,928851,928969,118,Input,q,q,q,909,150
001519c8,1402,928964,929054,90,Input,Space,Space, ,910,150
001519c8,1403,929941,930052,111,Input,q,q,q,911,151
001519c8,1404,930146,930292,146,Input,q,q,q,912,151
001519c8,1405,930364,930533,169,Input,q,q,q,913,151
001519c8,1406,931169,931353,184,Input,q,q,q,914,151
001519c8,1407,931291,931441,150,Input,q,q,q,915,151
001519c8,1408,931463,931565,102,Input,q,q,q,916,151
001519c8,1409,931703,931825,122,Input,q,q,q,917,151
001519c8,1410,931853,931959,106,Input,q,q,q,918,151
001519c8,1411,931986,932085,99,Input,q,q,q,919,151
001519c8,1412,932171,932268,97,Input,q,q,q,920,151
001519c8,1413,932265,932366,101,Input,Space,Space, ,921,151
001519c8,1414,932412,932532,120,Input,q,q,q,922,152
001519c8,1415,932529,932625,96,Input,q,q,q,923,152
001519c8,1416,932612,932720,108,Input,Space,Space, ,924,152
001519c8,1417,933183,933283,100,Input,q,q,q,925,153
001519c8,1418,933223,933399,176,Input,q,q,q,926,153
001519c8,1419,933326,933470,144,Input,q,q,q,927,153
001519c8,1420,933392,933511,119,Input,q,q,q,928,153
001519c8,1421,933467,933593,126,Input,q,q,q,929,153
001519c8,1422,933649,933737,88,Input,Space,Space, ,930,153
001519c8,1423,934043,934162,119,Input,q,q,q,931,154
001519c8,1424,934114,934216,102,Input,q,q,q,932,154
001519c8,1425,934234,934347,113,Input,q,q,q,933,154
001519c8,1426,934260,934416,156,Input,q,q,q,934,154
001519c8,1427,934322,934431,109,Input,q,q,q,935,154
001519c8,1428,934444,934561,117,Input,q,q,q,936,154
001519c8,1429,934517,934672,155,Input,q,q,q,937,154
001519c8,1430,934612,934725,113,Input,Space,Space, ,938,154
001519c8,1431,937381,937897,516,Remove/Cut,Backspace,Backspace, ,937,154
001519c8,1432,937897,937930,33,Remove/Cut,Backspace,Backspace,q,936,154
001519c8,1433,937930,937963,33,Remove/Cut,Backspace,Backspace,q,935,154
001519c8,1434,937963,937998,35,Remove/Cut,Backspace,Backspace,q,934,154
001519c8,1435,937998,938029,31,Remove/Cut,Backspace,Backspace,q,933,154
001519c8,1436,938029,938065,36,Remove/Cut,Backspace,Backspace,q,932,154
001519c8,1437,938065,938095,30,Remove/Cut,Backspace,Backspace,q,931,154
001519c8,1438,938095,938129,34,Remove/Cut,Backspace,Backspace,q,930,153
001519c8,1439,938129,938161,32,Remove/Cut,Backspace,Backspace, ,929,153
001519c8,1440,938161,938196,35,Remove/Cut,Backspace,Backspace,q,928,153
001519c8,1441,938196,938208,12,Remove/Cut,Backspace,Backspace,q,927,153
001519c8,1442,938390,938487,97,Remove/Cut,Backspace,Backspace,q,926,153
001519c8,1443,938561,938641,80,Remove/Cut,Backspace,Backspace,q,925,153
001519c8,1444,938710,938808,98,Remove/Cut,Backspace,Backspace,q,924,152
001519c8,1445,939210,939375,165,Input,q,q,q,925,153
001519c8,1446,939281,939413,132,Input,q,q,q,926,153
001519c8,1447,939636,939751,115,Input,q,q,q,927,153
001519c8,1448,939882,940025,143,Input,q,q,q,928,153
001519c8,1449,940172,940252,80,Input,q,q,q,929,153
001519c8,1450,940316,940426,110,Input,q,q,q,930,153
001519c8,1451,940381,940524,143,Input,q,q,q,931,153
001519c8,1452,940444,940621,177,Input,q,q,q,932,153
001519c8,1453,940675,940796,121,Input,Space,Space, ,933,153
001519c8,1454,940823,940938,115,Input,q,q,q,934,154
001519c8,1455,941312,941392,80,Remove/Cut,Backspace,Backspace,q,933,153
001519c8,1456,941437,941566,129,Input,q,q,q,934,154
001519c8,1457,941534,941673,139,Input,Space,Space, ,935,154
001519c8,1458,941849,941967,118,Input,q,q,q,936,155
001519c8,1459,942214,942301,87,Remove/Cut,Backspace,Backspace,q,935,154
001519c8,1460,942297,942449,152,Input,q,q,q,936,155
001519c8,1461,943006,943079,73,Input,q,q,q,937,155
001519c8,1462,943226,943321,95,Input,q,q,q,938,155
001519c8,1463,943434,943531,97,Input,q,q,q,939,155
001519c8,1464,943578,943684,106,Input,q,q,q,940,155
001519c8,1465,943995,944103,108,Input,q,q,q,941,155
001519c8,1466,944312,944446,134,Input,",",",",",",942,155
001519c8,1467,944375,944507,132,Input,Space,Space, ,943,155
001519c8,1468,945666,945832,166,Input,q,q,q,944,156
001519c8,1469,945769,945926,157,Input,q,q,q,945,156
001519c8,1470,946005,946130,125,Input,q,q,q,946,156
001519c8,1471,946105,946182,77,Input,q,q,q,947,156
001519c8,1472,946240,946320,80,Input,q,q,q,948,156
001519c8,1473,947046,947108,62,Remove/Cut,Backspace,Backspace,q,947,156
001519c8,1474,947715,947776,61,Remove/Cut,Backspace,Backspace,q,946,156
001519c8,1475,947841,947920,79,Remove/Cut,Backspace,Backspace,q,945,156
001519c8,1476,947982,948077,95,Remove/Cut,Backspace,Backspace,q,944,156
001519c8,1477,948135,948231,96,Remove/Cut,Backspace,Backspace,q,943,155
001519c8,1478,948461,948558,97,Input,q,q,q,944,156
001519c8,1479,948524,948618,94,Input,q,q,q,945,156
001519c8,1480,948867,948969,102,Input,q,q,q,946,156
001519c8,1481,949003,949150,147,Input,q,q,q,947,156
001519c8,1482,949445,949538,93,Input,q,q,q,948,156
001519c8,1483,949615,949739,124,Input,q,q,q,949,156
001519c8,1484,949663,949789,126,Input,q,q,q,950,156
001519c8,1485,949834,949978,144,Input,q,q,q,951,156
001519c8,1486,949974,950115,141,Input,Space,Space, ,952,156
001519c8,1487,953359,953484,125,Input,q,q,q,953,157
001519c8,1488,953478,953592,114,Input,q,q,q,954,157
001519c8,1489,953519,953652,133,Input,q,q,q,955,157
001519c8,1490,953642,953780,138,Input,q,q,q,956,157
001519c8,1491,953836,953955,119,Input,Space,Space, ,957,157
001519c8,1492,953988,954093,105,Input,q,q,q,958,158
001519c8,1493,954029,954124,95,Input,q,q,q,959,158
001519c8,1494,954177,954309,132,Input,q,q,q,960,158
001519c8,1495,954229,954380,151,Input,q,q,q,961,158
001519c8,1496,954351,954446,95,Input,Space,Space, ,962,158
001519c8,1497,956467,956598,131,Input,q,q,q,963,159
001519c8,1498,956592,956713,121,Input,q,q,q,964,159
001519c8,1499,956690,956812,122,Input,q,q,q,965,159
001519c8,1500,956781,956918,137,Input,q,q,q,966,159
001519c8,1501,956963,957121,158,Input,q,q,q,967,159
001519c8,1502,957132,957280,148,Input,Space,Space, ,968,159
001519c8,1503,957364,957533,169,Input,q,q,q,969,160
001519c8,1504,957445,957602,157,Input,q,q,q,970,160
001519c8,1505,957529,957639,110,Input,Space,Space, ,971,160
001519c8,1506,958047,958160,113,Input,q,q,q,972,161
001519c8,1507,958122,958218,96,Input,q,q,q,973,161
001519c8,1508,958202,958325,123,Input,q,q,q,974,161
001519c8,1509,959320,959426,106,Input,Space,Space, ,975,161
001519c8,1510,964068,964566,498,Remove/Cut,Backspace,Backspace, ,974,161
001519c8,1511,964566,964600,34,Remove/Cut,Backspace,Backspace,q,973,161
001519c8,1512,964600,964633,33,Remove/Cut,Backspace,Backspace,q,972,161
001519c8,1513,964633,964666,33,Remove/Cut,Backspace,Backspace,q,971,160
001519c8,1514,964666,964700,34,Remove/Cut,Backspace,Backspace, ,970,160
001519c8,1515,964700,964732,32,Remove/Cut,Backspace,Backspace,q,969,160
001519c8,1516,964732,964766,34,Remove/Cut,Backspace,Backspace,q,968,159
001519c8,1517,964766,964799,33,Remove/Cut,Backspace,Backspace, ,967,159
001519c8,1518,964799,964832,33,Remove/Cut,Backspace,Backspace,q,966,159
001519c8,1519,964832,964864,32,Remove/Cut,Backspace,Backspace,q,965,159
001519c8,1520,964864,964897,33,Remove/Cut,Backspace,Backspace,q,964,159
001519c8,1521,964897,964931,34,Remove/Cut,Backspace,Backspace,q,963,159
001519c8,1522,964931,964963,32,Remove/Cut,Backspace,Backspace,q,962,158
001519c8,1523,964963,964996,33,Remove/Cut,Backspace,Backspace, ,961,158
001519c8,1524,964996,964999,3,Remove/Cut,Backspace,Backspace,q,960,158
001519c8,1525,965676,965812,136,Input,q,q,q,961,158
001519c8,1526,966103,966207,104,Input,Space,Space, ,962,158
001519c8,1527,966524,966610,86,Input,q,q,q,963,159
001519c8,1528,967594,967687,93,Input,q,q,q,964,159
001519c8,1529,967756,967852,96,Input,q,q,q,965,159
001519c8,1530,967926,968019,93,Input,q,q,q,966,159
001519c8,1531,968064,968207,143,Input,q,q,q,967,159
001519c8,1532,968320,968418,98,Input,q,q,q,968,159
001519c8,1533,968436,968590,154,Input,q,q,q,969,159
001519c8,1534,968610,968751,141,Input,q,q,q,970,159
001519c8,1535,968748,968903,155,Input,q,q,q,971,159
001519c8,1536,968887,969083,196,Input,q,q,q,972,159
001519c8,1537,969137,969252,115,Input,Space,Space, ,973,159
001519c8,1538,972802,972984,182,Input,q,q,q,974,160
001519c8,1539,972879,973056,177,Input,q,q,q,975,160
001519c8,1540,972942,973087,145,Input,Space,Space, ,976,160
001519c8,1541,979917,980018,101,Remove/Cut,Backspace,Backspace, ,975,160
001519c8,1542,980076,980169,93,Remove/Cut,Backspace,Backspace,q,974,160
001519c8,1543,980241,980317,76,Remove/Cut,Backspace,Backspace,q,973,159
001519c8,1544,980497,980610,113,Remove/Cut,Backspace,Backspace, ,972,159
001519c8,1545,981129,981324,195,Input,",",",",",",973,159
001519c8,1546,981253,981374,121,Input,Space,Space, ,974,159
001519c8,1547,982738,982864,126,Input,q,q,q,975,160
001519c8,1548,982809,982919,110,Input,q,q,q,976,160
001519c8,1549,982916,983062,146,Input,q,q,q,977,160
001519c8,1550,983038,983144,106,Input,Space,Space, ,978,160
001519c8,1551,983745,983825,80,Input,q,q,q,979,161
001519c8,1552,983889,983986,97,Input,q,q,q,980,161
001519c8,1553,984015,984140,125,Input,q,q,q,981,161
001519c8,1554,984113,984241,128,Input,q,q,q,982,161
001519c8,1555,984195,984283,88,Input,q,q,q,983,161
001519c8,1556,984256,984376,120,Input,q,q,q,984,161
001519c8,1557,984367,984480,113,Input,Space,Space, ,985,161
001519c8,1558,984518,984640,122,Input,q,q,q,986,162
001519c8,1559,984586,984672,86,Input,q,q,q,987,162
001519c8,1560,984666,984788,122,Input,q,q,q,988,162
001519c8,1561,984766,984863,97,Input,Space,Space, ,989,162
001519c8,1562,987095,987180,85,Remove/Cut,Backspace,Backspace, ,988,162
001519c8,1563,987251,987334,83,Remove/Cut,Backspace,Backspace,q,987,162
001519c8,1564,987389,987516,127,Remove/Cut,Backspace,Backspace,q,986,162
001519c8,1565,987761,987969,208,Remove/Cut,Backspace,Backspace,q,985,161
001519c8,1566,988092,988164,72,Remove/Cut,Backspace,Backspace, ,984,161
001519c8,1567,988260,988327,67,Remove/Cut,Backspace,Backspace,q,983,161
001519c8,1568,993269,993367,98,Remove/Cut,Backspace,Backspace,q,982,161
001519c8,1569,993491,993580,89,Remove/Cut,Backspace,Backspace,q,981,161
001519c8,1570,993688,993775,87,Remove/Cut,Backspace,Backspace,q,980,161
001519c8,1571,993841,993944,103,Remove/Cut,Backspace,Backspace,q,979,161
001519c8,1572,994004,994098,94,Remove/Cut,Backspace,Backspace,q,978,160
001519c8,1573,994204,994292,88,Remove/Cut,Backspace,Backspace, ,977,160
001519c8,1574,997360,997484,124,Input,Space,Space, ,978,160
001519c8,1575,1013286,1013399,113,Input,q,q,q,979,161
001519c8,1576,1013474,1013619,145,Input,q,q,q,980,161
001519c8,1577,1013614,1013710,96,Input,q,q,q,981,161
001519c8,1578,1013773,1013869,96,Input,q,q,q,982,161
001519c8,1579,1013955,1014091,136,Input,q,q,q,983,161
001519c8,1580,1014084,1014154,70,Input,Space,Space, ,984,161
001519c8,1581,1014306,1014398,92,Input,q,q,q,985,162
001519c8,1582,1014503,1014636,133,Input,q,q,q,986,162
001519c8,1583,1015214,1015314,100,Input,q,q,q,987,162
001519c8,1584,1015378,1015428,50,Input,q,q,q,988,162
001519c8,1585,1015591,1015668,77,Input,q,q,q,989,162
001519c8,1586,1015944,1015992,48,Remove/Cut,Backspace,Backspace,q,988,162
001519c8,1587,1016054,1016137,83,Remove/Cut,Backspace,Backspace,q,987,162
001519c8,1588,1016505,1016659,154,Input,q,q,q,988,162
001519c8,1589,1016654,1016815,161,Input,q,q,q,989,162
001519c8,1590,1016812,1016925,113,Input,q,q,q,990,162
001519c8,1591,1017072,1017186,114,Input,q,q,q,991,162
001519c8,1592,1017581,1017720,139,Input,q,q,q,992,162
001519c8,1593,1017713,1017881,168,Input,q,q,q,993,162
001519c8,1594,1017789,1017897,108,Input,q,q,q,994,162
001519c8,1595,1017878,1017981,103,Input,q,q,q,995,162
001519c8,1596,1017966,1018084,118,Input,Space,Space, ,996,162
001519c8,1597,1018984,1019033,49,Remove/Cut,Backspace,Backspace, ,995,162
001519c8,1598,1019095,1019180,85,Remove/Cut,Backspace,Backspace,q,994,162
001519c8,1599,1019250,1019336,86,Remove/Cut,Backspace,Backspace,q,993,162
001519c8,1600,1019414,1019479,65,Remove/Cut,Backspace,Backspace,q,992,162
001519c8,1601,1019567,1019628,61,Remove/Cut,Backspace,Backspace,q,991,162
001519c8,1602,1019720,1019777,57,Remove/Cut,Backspace,Backspace,q,990,162
001519c8,1603,1020591,1020676,85,Remove/Cut,Backspace,Backspace,q,989,162
001519c8,1604,1020770,1020846,76,Remove/Cut,Backspace,Backspace,q,988,162
001519c8,1605,1020935,1021016,81,Remove/Cut,Backspace,Backspace,q,987,162
001519c8,1606,1021102,1021179,77,Remove/Cut,Backspace,Backspace,q,986,162
001519c8,1607,1021242,1021335,93,Remove/Cut,Backspace,Backspace,q,985,162
001519c8,1608,1021425,1021505,80,Remove/Cut,Backspace,Backspace,q,984,161
001519c8,1609,1021534,1021650,116,Remove/Cut,Backspace,Backspace, ,983,161
001519c8,1610,1022154,1022272,118,Input,Space,Space, ,984,161
001519c8,1611,1027564,1027673,109,Remove/Cut,Backspace,Backspace, ,983,161
001519c8,1612,1027748,1027838,90,Remove/Cut,Backspace,Backspace,q,982,161
001519c8,1613,1027933,1028002,69,Remove/Cut,Backspace,Backspace,q,981,161
001519c8,1614,1028095,1028154,59,Remove/Cut,Backspace,Backspace,q,980,161
001519c8,1615,1028248,1028307,59,Remove/Cut,Backspace,Backspace,q,979,161
001519c8,1616,1028397,1028465,68,Remove/Cut,Backspace,Backspace,q,978,160
001519c8,1617,1028549,1028625,76,Remove/Cut,Backspace,Backspace, ,977,160
001519c8,1618,1028701,1028779,78,Remove/Cut,Backspace,Backspace,q,976,160
001519c8,1619,1028845,1028938,93,Remove/Cut,Backspace,Backspace,q,975,160
001519c8,1620,1029032,1029092,60,Remove/Cut,Backspace,Backspace,q,974,159
001519c8,1621,1029495,1029609,114,Input,q,q,q,975,160
001519c8,1622,1029673,1029809,136,Input,q,q,q,976,160
001519c8,1623,1029945,1030088,143,Input,q,q,q,977,160
001519c8,1624,1030116,1030257,141,Input,.,.,.,978,160
001519c8,1625,1030211,1030347,136,Input,Space,Space, ,979,160
001519c8,1626,1031069,1031192,123,Input,q,q,q,980,161
001519c8,1627,1031175,1031312,137,Input,q,q,q,981,161
001519c8,1628,1031279,1031419,140,Input,Space,Space, ,982,161
001519c8,1629,1032022,1032178,156,Input,q,q,q,983,162
001519c8,1630,1032199,1032317,118,Input,q,q,q,984,162
001519c8,1631,1032399,1032573,174,Input,q,q,q,985,162
001519c8,1632,1032539,1032651,112,Input,q,q,q,986,162
001519c8,1633,1032675,1032788,113,Input,Space,Space, ,987,162
001519c8,1634,1034569,1034657,88,Input,q,q,q,988,163
001519c8,1635,1034774,1034894,120,Input,q,q,q,989,163
001519c8,1636,1035205,1035270,65,Remove/Cut,Backspace,Backspace,q,988,163
001519c8,1637,1035328,1035428,100,Remove/Cut,Backspace,Backspace,q,987,162
001519c8,1638,1035442,1035598,156,Input,q,q,q,988,163
001519c8,1639,1035578,1035729,151,Input,q,q,q,989,163
001519c8,1640,1035773,1035899,126,Input,Space,Space, ,990,163
001519c8,1641,1036859,1036957,98,Input,q,q,q,991,164
001519c8,1642,1038161,1038251,90,Remove/Cut,Backspace,Backspace,q,990,163
001519c8,1643,1038345,1038413,68,Remove/Cut,Backspace,Backspace, ,989,163
001519c8,1644,1038505,1038608,103,Remove/Cut,Backspace,Backspace,q,988,163
001519c8,1645,1038667,1038755,88,Remove/Cut,Backspace,Backspace,q,987,162
001519c8,1646,1038818,1038907,89,Remove/Cut,Backspace,Backspace, ,986,162
001519c8,1647,1038974,1039068,94,Remove/Cut,Backspace,Backspace,q,985,162
001519c8,1648,1039154,1039225,71,Remove/Cut,Backspace,Backspace,q,984,162
001519c8,1649,1039491,1039623,132,Input,q,q,q,985,162
001519c8,1650,1039587,1039742,155,Input,q,q,q,986,162
001519c8,1651,1039701,1039844,143,Input,q,q,q,987,162
001519c8,1652,1039837,1039948,111,Input,Space,Space, ,988,162
001519c8,1653,1039981,1040096,115,Input,q,q,q,989,163
001519c8,1654,1040205,1040380,175,Input,q,q,q,990,163
001519c8,1655,1040582,1040708,126,Input,Space,Space, ,991,163
001519c8,1656,1040762,1040894,132,Input,q,q,q,992,164
001519c8,1657,1040812,1040945,133,Input,q,q,q,993,164
001519c8,1658,1040886,1040994,108,Input,q,q,q,994,164
001519c8,1659,1040991,1041127,136,Input,q,q,q,995,164
001519c8,1660,1041091,1041214,123,Input,Space,Space, ,996,164
001519c8,1661,1054560,1054625,65,Remove/Cut,Backspace,Backspace, ,995,164
001519c8,1662,1054708,1054784,76,Remove/Cut,Backspace,Backspace,q,994,164
001519c8,1663,1054838,1054926,88,Remove/Cut,Backspace,Backspace,q,993,164
001519c8,1664,1054975,1055075,100,Remove/Cut,Backspace,Backspace,q,992,164
001519c8,1665,1055126,1055217,91,Remove/Cut,Backspace,Backspace,q,991,163
001519c8,1666,1055774,1055896,122,Input,q,q,q,992,164
001519c8,1667,1056658,1056756,98,Remove/Cut,Backspace,Backspace,q,991,163
001519c8,1668,1062854,1062988,134,Input,q,q,q,992,164
001519c8,1669,1063183,1063313,130,Input,q,q,q,993,164
001519c8,1670,1063991,1064047,56,Remove/Cut,Backspace,Backspace,q,992,164
001519c8,1671,1064104,1064210,106,Remove/Cut,Backspace,Backspace,q,991,163
001519c8,1672,1064207,1064347,140,Input,q,q,q,992,164
001519c8,1673,1064463,1064614,151,Input,q,q,q,993,164
001519c8,1674,1064609,1064721,112,Input,q,q,q,994,164
001519c8,1675,1064888,1064986,98,Input,q,q,q,995,164
001519c8,1676,1065083,1065209,126,Input,q,q,q,996,164
001519c8,1677,1065172,1065275,103,Input,Space,Space, ,997,164
001519c8,1678,1065526,1065648,122,Input,q,q,q,998,165
001519c8,1679,1065761,1065886,125,Input,q,q,q,999,165
001519c8,1680,1065853,1065968,115,Input,q,q,q,1000,165
001519c8,1681,1066313,1066404,91,Input,q,q,q,1001,165
001519c8,1682,1066647,1066731,84,Input,q,q,q,1002,165
001519c8,1683,1066821,1066916,95,Input,q,q,q,1003,165
001519c8,1684,1066974,1067071,97,Input,q,q,q,1004,165
001519c8,1685,1067114,1067225,111,Input,Space,Space, ,1005,165
001519c8,1686,1067590,1067687,97,Input,q,q,q,1006,166
001519c8,1687,1067654,1067802,148,Input,q,q,q,1007,166
001519c8,1688,1067747,1067843,96,Input,q,q,q,1008,166
001519c8,1689,1067880,1068006,126,Input,q,q,q,1009,166
001519c8,1690,1068057,1068164,107,Input,q,q,q,1010,166
001519c8,1691,1068269,1068361,92,Input,q,q,q,1011,166
001519c8,1692,1068385,1068493,108,Input,q,q,q,1012,166
001519c8,1693,1068560,1068642,82,Input,q,q,q,1013,166
001519c8,1694,1068702,1068822,120,Input,q,q,q,1014,166
001519c8,1695,1068862,1069000,138,Input,Space,Space, ,1015,166
001519c8,1696,1069403,1069456,53,Remove/Cut,Backspace,Backspace, ,1014,166
001519c8,1697,1069723,1069824,101,Input,.,.,.,1015,166
001519c8,1698,1069944,1070044,100,Input,Space,Space, ,1016,166
001519c8,1699,1070104,1070217,113,Input,Space,Space, ,1017,166
001519c8,1700,1071217,1071217,0,Nonproduction,Shift,Shift,NoChange,1017,166
001519c8,1701,1071312,1071391,79,Input,q,q,q,1018,167
001519c8,1702,1071474,1071569,95,Input,q,q,q,1019,167
001519c8,1703,1071566,1071692,126,Input,q,q,q,1020,167
001519c8,1704,1071858,1071979,121,Input,q,q,q,1021,167
001519c8,1705,1072318,1072369,51,Input,',',',1022,167
001519c8,1706,1072394,1072520,126,Input,q,q,q,1023,167
001519c8,1707,1072581,1072640,59,Input,Space,Space, ,1024,167
001519c8,1708,1074338,1074407,69,Remove/Cut,Backspace,Backspace, ,1023,167
001519c8,1709,1074473,1074561,88,Remove/Cut,Backspace,Backspace,q,1022,167
001519c8,1710,1074628,1074714,86,Remove/Cut,Backspace,Backspace,',1021,167
001519c8,1711,1074778,1074874,96,Remove/Cut,Backspace,Backspace,q,1020,167
001519c8,1712,1074963,1075054,91,Remove/Cut,Backspace,Backspace,q,1019,167
001519c8,1713,1075148,1075236,88,Remove/Cut,Backspace,Backspace,q,1018,167
001519c8,1714,1075558,1075641,83,Remove/Cut,Backspace,Backspace,q,1017,166
001519c8,1715,1075749,1075848,99,Remove/Cut,Backspace,Backspace, ,1016,166
001519c8,1716,1076249,1076350,101,Input,Space,Space, ,1017,166
001519c8,1717,1084341,1084477,136,Input,Enter,Enter,"
",1018,166
001519c8,1718,1084716,1084834,118,Input,Enter,Enter,"
",1019,166
001519c8,1719,1087273,1087273,0,Nonproduction,Shift,Shift,NoChange,1019,166
001519c8,1720,1088190,1088190,0,Nonproduction,Shift,Shift,NoChange,1019,166
001519c8,1721,1088228,1088363,135,Input,q,q,q,1020,167
001519c8,1722,1088409,1088468,59,Input,q,q,q,1021,167
001519c8,1723,1088496,1088608,112,Input,q,q,q,1022,167
001519c8,1724,1088566,1088711,145,Input,q,q,q,1023,167
001519c8,1725,1088683,1088779,96,Input,Space,Space, ,1024,167
001519c8,1726,1089316,1089407,91,Input,q,q,q,1025,168
001519c8,1727,1089459,1089551,92,Input,q,q,q,1026,168
001519c8,1728,1089616,1089726,110,Input,q,q,q,1027,168
001519c8,1729,1090112,1090167,55,Remove/Cut,Backspace,Backspace,q,1026,168
001519c8,1730,1090227,1090306,79,Remove/Cut,Backspace,Backspace,q,1025,168
001519c8,1731,1090368,1090442,74,Remove/Cut,Backspace,Backspace,q,1024,167
001519c8,1732,1090532,1090666,134,Input,q,q,q,1025,168
001519c8,1733,1090648,1090730,82,Input,q,q,q,1026,168
001519c8,1734,1090756,1090905,149,Input,q,q,q,1027,168
001519c8,1735,1090849,1091001,152,Input,q,q,q,1028,168
001519c8,1736,1090937,1091016,79,Input,q,q,q,1029,168
001519c8,1737,1091594,1091671,77,Input,',',',1030,168
001519c8,1738,1091692,1091799,107,Input,q,q,q,1031,168
001519c8,1739,1091816,1091932,116,Input,Space,Space, ,1032,168
001519c8,1740,1092021,1092105,84,Input,q,q,q,1033,169
001519c8,1741,1092153,1092228,75,Input,q,q,q,1034,169
001519c8,1742,1092544,1092606,62,Input,q,q,q,1035,169
001519c8,1743,1092701,1092836,135,Input,q,q,q,1036,169
001519c8,1744,1092789,1092940,151,Input,q,q,q,1037,169
001519c8,1745,1092935,1093037,102,Input,q,q,q,1038,169
001519c8,1746,1093167,1093280,113,Input,Space,Space, ,1039,169
001519c8,1747,1094591,1094701,110,Input,q,q,q,1040,170
001519c8,1748,1096293,1096822,529,Remove/Cut,Backspace,Backspace,q,1039,169
001519c8,1749,1096822,1096840,18,Remove/Cut,Backspace,Backspace, ,1038,169
001519c8,1750,1096840,1096870,30,Remove/Cut,Backspace,Backspace,q,1037,169
001519c8,1751,1096870,1096900,30,Remove/Cut,Backspace,Backspace,q,1036,169
001519c8,1752,1096900,1096936,36,Remove/Cut,Backspace,Backspace,q,1035,169
001519c8,1753,1096936,1096966,30,Remove/Cut,Backspace,Backspace,q,1034,169
001519c8,1754,1096966,1097000,34,Remove/Cut,Backspace,Backspace,q,1033,169
001519c8,1755,1097000,1097032,32,Remove/Cut,Backspace,Backspace,q,1032,168
001519c8,1756,1097032,1097065,33,Remove/Cut,Backspace,Backspace, ,1031,168
001519c8,1757,1097065,1097098,33,Remove/Cut,Backspace,Backspace,q,1030,168
001519c8,1758,1097098,1097132,34,Remove/Cut,Backspace,Backspace,',1029,168
001519c8,1759,1097132,1097137,5,Remove/Cut,Backspace,Backspace,q,1028,168
001519c8,1760,1097335,1097408,73,Remove/Cut,Backspace,Backspace,q,1027,168
001519c8,1761,1097472,1097565,93,Remove/Cut,Backspace,Backspace,q,1026,168
001519c8,1762,1097643,1097718,75,Remove/Cut,Backspace,Backspace,q,1025,168
001519c8,1763,1097867,1097966,99,Remove/Cut,Backspace,Backspace,q,1024,167
001519c8,1764,1098345,1098457,112,Input,q,q,q,1025,168
001519c8,1765,1098438,1098511,73,Input,q,q,q,1026,168
001519c8,1766,1098963,1099091,128,Input,q,q,q,1027,168
001519c8,1767,1099089,1099194,105,Input,Space,Space, ,1028,168
001519c8,1768,1099216,1099305,89,Input,q,q,q,1029,169
001519c8,1769,1099347,1099448,101,Input,q,q,q,1030,169
001519c8,1770,1099507,1099619,112,Input,q,q,q,1031,169
001519c8,1771,1100020,1100062,42,Remove/Cut,Backspace,Backspace,q,1030,169
001519c8,1772,1100121,1100201,80,Remove/Cut,Backspace,Backspace,q,1029,169
